sample_id,t_AlGaN_nm,x_AlGaN,N_AlGaN_cm3,t_pGaN_nm,N_pGaN_cm3,Lgd_um,group
001466,16.753407,0.18341133,4.9295088e+16,57.708664,8.5619491e+16,2.3369158,threshold_boundary
001467,10.472066,0.29326374,4.3364619e+15,66.39085,1.0107799e+17,3.6235424,threshold_boundary
001468,10.743542,0.18,1.1201406e+16,35,1.1844118e+17,2.8507564,threshold_boundary
001469,10.966526,0.24862647,5e+16,54.64447,1.023983e+17,2.4059162,threshold_boundary
001470,11.589601,0.30718606,1.0811465e+16,53.381943,1.4474924e+17,3.0904206,threshold_boundary
001471,17.18101,0.24713459,4.9425741e+16,77.39926,1.2140728e+17,1.9184867,threshold_boundary
001472,17.4531,0.23183955,5.1467482e+15,75.2303,1.0261353e+17,2.1162846,threshold_boundary
001473,17.519831,0.24433441,1.4519827e+16,66.647448,1.8470433e+17,3.7849661,threshold_boundary
001474,10,0.20621156,4.4191093e+16,38.526301,5.6404097e+16,1.8608859,threshold_boundary
001475,15.643577,0.26343086,4.6432562e+16,67.645207,1.6917518e+17,2.3892276,threshold_boundary
001476,17.377835,0.18,2.0613193e+15,48.697157,2.0888809e+17,2.0952692,threshold_boundary
001477,19.585822,0.19227934,1.0870921e+16,74.419487,1.4711897e+17,2.2149988,threshold_boundary
001478,20.852372,0.18,4.1048352e+15,52.121164,1.9855015e+17,2.823017,threshold_boundary
001479,15.606857,0.22978737,1.1852319e+16,61.883444,1.2190128e+17,3.5272042,threshold_boundary
001480,19.040835,0.21803015,2.2734835e+15,37.152303,2.9588912e+17,1.7451396,output_knee
001481,21.268352,0.2181232,4.6084898e+16,44.791035,9.6296499e+16,2.0033491,output_knee
001482,10.231323,0.19879326,4.9295018e+16,35.590288,5.4403267e+16,1.6836933,output_knee
001483,19.163675,0.21464031,2.0600594e+16,35.748086,1.2270779e+17,2.4526145,output_knee
001484,12.557909,0.19600837,2.6508585e+16,39.279633,1.0233763e+17,1.508594,output_knee
001485,19.178834,0.2116994,2.4490609e+15,89.457861,2.7777272e+17,1.5,output_knee
001486,21.939022,0.20249315,1.9288731e+16,43.237975,2.4390641e+17,2.1363163,output_knee
001487,21.678499,0.20743644,3.8006958e+15,40.925833,6.4698457e+16,2.0318928,output_knee
001488,18.33934,0.21694549,1e+15,35.88443,1.3821961e+17,2.8212196,output_knee
001489,17.786231,0.21045499,1.8489192e+15,44.355426,1.0805713e+17,2.127064,output_knee
001490,17.264294,0.22597419,1.979431e+15,68.945016,8.2708458e+16,1.6165043,output_knee
001491,21.351945,0.21896585,1.5243696e+16,42.584032,8.8954341e+16,2.4929362,output_knee
001492,13.757157,0.21948862,1.653271e+15,37.641173,1.7367338e+17,2.2193012,output_knee
001493,18.154164,0.22075048,1.0215845e+15,43.074904,5.4272823e+16,2.2859084,output_knee
001494,22,0.19269023,1.4252073e+15,52.855936,5e+16,1.7571937,output_knee
001495,18.454325,0.22311784,4.4501727e+15,35.986988,9.0108851e+16,2.6196718,output_knee
001496,18.813122,0.23889615,1.0816978e+15,52.161005,1.4240608e+17,1.6138461,output_knee
001497,19.842328,0.2190919,6.2462906e+15,62.209188,7.0549121e+16,1.8042288,output_knee
001498,10.055486,0.20885969,2.9814736e+16,48.078261,9.8344282e+16,1.8819718,output_knee
001499,17.925459,0.2460369,4.3364519e+16,73.65191,8.7177191e+16,2.6444759,output_knee
001500,19.413915,0.20249357,3.2304881e+15,40.561851,2.6544216e+17,1.9489685,output_knee
001501,20.819595,0.22711748,4.2191952e+16,43.990677,8.7413126e+16,1.6662418,output_knee
001502,10.371088,0.20947133,3.5816416e+16,42.359654,6.7776272e+16,1.7439594,output_knee
001503,20.092879,0.22375827,1.8966184e+16,37.920568,1.5479299e+17,2.4440521,output_knee
001504,13.010403,0.18396071,2.671232e+16,41.842015,1.4511698e+17,1.8361161,output_knee
001505,19.794196,0.21909248,2.467566e+15,90,2.4987906e+17,1.5595726,output_knee
001506,21.718389,0.2083231,2.215296e+16,39.468502,3.5585491e+17,2.3780421,output_knee
001507,21.379236,0.21542137,3.7261075e+15,38.536702,6.9069228e+16,2.2292233,output_knee
001508,18.10455,0.22775386,1.2137946e+15,35.808539,1.1443935e+17,2.5606149,output_knee
001509,18.015771,0.19800588,1.3467298e+15,41.908276,1.0580266e+17,2.2993044,output_knee
001510,18.168898,0.22192622,1.934513e+15,68.338054,8.990469e+16,1.5,output_knee
001511,21.52794,0.21472341,1.4511329e+16,39.842226,9.2127408e+16,2.3278681,output_knee
001512,14.387734,0.20431052,1.2441646e+15,38.552502,1.6469986e+17,2.5306578,output_knee
001513,18.203279,0.22631267,1e+15,42.881687,5.314816e+16,2.3396149,output_knee
001514,21.693998,0.19201653,1.146312e+15,52.206456,5.7640238e+16,2.108466,output_knee
001515,17.909661,0.2210743,5.7743391e+15,38.787353,1.1029158e+17,2.7511622,output_knee
001516,19.822209,0.2440349,1.5828211e+15,51.644815,1.1665573e+17,1.5,output_knee
001517,19.510618,0.21368192,3.6068797e+15,60.618196,6.9317235e+16,1.8960402,output_knee
001518,10,0.2191697,2.4978002e+16,44.350892,9.1859945e+16,2.1810767,output_knee
001519,18.451718,0.23027647,4.1842129e+16,73.733229,8.6201391e+16,2.3957355,output_knee
001520,19.649553,0.19772189,2.210749e+15,38.348789,3.2383173e+17,1.9128282,output_knee
001521,20.181329,0.22394567,4.0320842e+16,43.922971,9.8591567e+16,1.7568476,output_knee
001522,10.69058,0.19718146,3.8600202e+16,40.068452,6.1794296e+16,1.653772,output_knee
001523,19.41247,0.21990246,1.6628027e+16,38.175741,1.5057456e+17,2.2014112,output_knee
001524,12.807579,0.19708323,2.5286655e+16,42.025975,1.193028e+17,1.6147856,output_knee
001525,19.250148,0.21240045,2.2589407e+15,90,2.7226589e+17,1.8351614,output_knee
001526,21.888143,0.19938743,1.3196052e+16,35.551047,3.5866418e+17,2.4174743,output_knee
001527,21.479099,0.20571161,2.7952171e+15,41.174,7.3921182e+16,2.5092032,output_knee
001528,19.225471,0.2167994,1.2836266e+15,38.361198,1.1692885e+17,2.5700674,output_knee
001529,18.742152,0.20227341,1.1604377e+15,44.246061,1.0304469e+17,1.9295176,output_knee
001530,17.842825,0.2320725,1.6591601e+15,69.921052,8.1412629e+16,1.5,output_knee
001531,22,0.21139504,1.9147668e+16,41.494015,9.7606227e+16,2.7196505,output_knee
001532,15.632936,0.21124097,1.3644656e+15,35,1.9886541e+17,2.4275027,output_knee
001533,18.574423,0.23134109,1e+15,44.626792,5.7391138e+16,2.4990133,output_knee
001534,21.255814,0.20265746,1e+15,51.336681,5e+16,1.9695166,output_knee
001535,19.124534,0.22207854,4.2746153e+15,40.826261,1.1106966e+17,2.6610994,output_knee
001536,19.45081,0.24148163,1.6070839e+15,51.567706,1.2742806e+17,1.5,output_knee
001537,19.754376,0.21744397,6.2632637e+15,64.249153,7.2579624e+16,1.5556025,output_knee
001538,10.511043,0.21185024,2.6682549e+16,48.377344,8.4449964e+16,2.2551609,output_knee
001539,18.621203,0.22660098,3.396227e+16,72.808753,9.4574449e+16,2.2290148,output_knee
001540,18.895281,0.2052639,3.4099642e+15,38.790983,2.4089101e+17,1.6527921,output_knee
001541,20.640816,0.22415225,4.0630958e+16,45.288849,8.2826298e+16,1.8281674,output_knee
001542,11.67446,0.19062304,4.4240311e+16,39.159279,5.4037451e+16,1.5,output_knee
001543,19.428573,0.23090199,2.3433494e+16,37.45274,1.5229761e+17,1.9521163,output_knee
001544,12.772701,0.18555879,3.9650809e+16,42.06636,8.6461422e+16,1.6504751,output_knee
001545,19.374794,0.21835328,2.6232513e+15,89.862937,2.7639805e+17,1.7538072,output_knee
001546,22,0.20343351,1.5666505e+16,40.380283,3.3805759e+17,2.0734094,output_knee
001547,21.544517,0.20374993,3.8692774e+15,37.823366,7.3656993e+16,2.3947346,output_knee
001548,19.852735,0.22210477,1.4509937e+15,35.29323,1.4138315e+17,2.7257202,output_knee
001549,17.681632,0.20239736,1.6868683e+15,42.952638,9.9901993e+16,1.787258,output_knee
001550,17.90885,0.22371892,1.4054703e+15,69.405898,1.0909071e+17,1.5,output_knee
001551,22,0.21582268,1.6456699e+16,42.916198,7.9010274e+16,2.3451115,output_knee
001552,15.259393,0.2206919,1.3992219e+15,38.549371,1.8246717e+17,2.4164362,output_knee
001553,18.951626,0.23123473,1e+15,43.753839,5.3924533e+16,2.5138004,output_knee
001554,21.162363,0.18865426,1.4914295e+15,52.446529,5e+16,1.8002945,output_knee
001555,18.898737,0.215521,6.86604e+15,39.087121,9.4149734e+16,3.0942766,output_knee
001556,18.413896,0.23855491,1.5175478e+15,49.490577,1.5699116e+17,1.5285153,output_knee
001557,20.234517,0.20511982,4.7113466e+15,62.003353,7.8950616e+16,1.6306954,output_knee
001558,10,0.20522789,3.0220715e+16,44.561106,8.16791e+16,1.9043542,output_knee
001559,17.461423,0.23775294,4.6379702e+16,73.605823,9.4941794e+16,2.4142502,output_knee
001560,18.907087,0.31316912,1.5387713e+15,35.189271,5.9841032e+16,3.9019389,edge_coverage
001561,21.637905,0.32809087,4.5815502e+16,35.049635,5.4364951e+16,1.8505894,edge_coverage
001562,21.577416,0.32253859,3.8610618e+16,79.370917,3.9536994e+17,2.1570145,edge_coverage
001563,12.168517,0.29368756,1.518287e+15,85.081649,2.8374127e+17,1.5739391,edge_coverage
001564,21.544226,0.19932089,1.5076178e+15,88.06445,3.0093552e+17,3.7209152,edge_coverage
001565,10.851812,0.31102001,2.8842681e+16,77.782791,3.683109e+17,1.7456276,edge_coverage
001566,21.430963,0.19758853,1.2230429e+15,39.44221,2.2367702e+17,2.1117262,edge_coverage
001567,10.894649,0.18764354,1.9016547e+15,86.904489,7.1356681e+16,2.0278813,edge_coverage
001568,11.371729,0.30772822,1.4680674e+15,86.855805,3.3975773e+17,3.9882391,edge_coverage
001569,11.050627,0.31740432,2.5375673e+16,49.185462,6.9822843e+16,3.9465022,edge_coverage
001570,19.200879,0.31117472,2.0214122e+15,86.827253,5.0624564e+16,3.4464723,edge_coverage
001571,21.247195,0.20017435,3.5705655e+15,38.069613,3.4972363e+17,3.6941292,edge_coverage
001572,20.800995,0.3252972,2.4979803e+16,82.000581,3.5175563e+17,2.0438935,edge_coverage
001573,21.062122,0.32418281,3.4224276e+15,37.28466,3.2300835e+17,1.6617386,edge_coverage
001574,10.385135,0.18186809,1.6019171e+15,88.644376,6.4749356e+16,3.8108217,edge_coverage
001575,10.21942,0.30242985,2.3089229e+16,80.481377,5.9222791e+16,3.918031,edge_coverage
001576,21.180714,0.31221426,3.2825813e+16,57.55089,6.5030075e+16,3.7030655,edge_coverage
001577,20.318305,0.18018381,1.3745191e+15,37.129766,5.5741111e+16,3.5354713,edge_coverage
001578,13.297486,0.32647767,1.8183694e+15,83.571892,5.4328493e+16,1.9504153,edge_coverage
001579,20.801763,0.31352907,2.5567825e+16,85.715731,2.3764288e+17,1.9885545,edge_coverage
001580,12.76177,0.29599816,4.3211223e+16,86.831829,1.9182461e+17,1.6946164,edge_coverage
001581,10.365926,0.32696847,3.7792059e+16,45.332321,5.20107e+16,2.4339685,edge_coverage
001582,11.660614,0.2031828,1.3362619e+15,37.16133,3.1521608e+17,1.709333,edge_coverage
001583,14.031047,0.29421131,1.1939782e+15,35.624445,5.3087669e+16,3.8209977,edge_coverage
001584,10.375184,0.29986343,1.7127615e+15,38.741154,3.6743612e+17,3.6422757,edge_coverage
001585,21.197371,0.18665021,3.4542631e+16,70.147047,7.7146494e+16,1.7025118,edge_coverage
001586,10.610186,0.32830688,1.1719089e+15,83.503849,5.4434746e+16,1.9427714,edge_coverage
001587,20.064992,0.18350022,1.3397865e+15,82.941939,5.5454867e+16,1.5359136,edge_coverage
001588,20.767781,0.20722632,1.1809381e+15,87.340634,3.5442002e+17,3.7868343,edge_coverage
001589,10.357592,0.21000834,4.4475372e+16,46.718538,6.8360986e+16,3.9725677,edge_coverage
001590,19.266288,0.30158287,2.4341815e+15,84.718483,5.0896272e+16,3.7715499,edge_coverage
001591,19.368827,0.20447094,1.3575708e+15,49.54926,5.7703019e+16,3.7893334,edge_coverage
001592,21.026051,0.32693288,2.8595337e+16,75.430522,5.8957974e+16,1.6042271,edge_coverage
001593,19.549005,0.18583947,1.2521568e+15,38.726673,7.2454706e+16,1.6703265,edge_coverage
001594,10.143951,0.31496463,3.2324801e+16,37.93837,6.1586291e+16,3.4018124,edge_coverage
001595,10.162016,0.18136369,3.490109e+16,87.794162,3.9181856e+17,2.1230154,edge_coverage
001596,21.282589,0.22333925,3.3553339e+16,36.35032,5.1555166e+16,1.6315403,edge_coverage
001597,20.517699,0.20554852,2.0919292e+15,39.351235,6.0831142e+16,1.7612471,edge_coverage
001598,10.977971,0.32844355,1.8616713e+15,39.663119,2.8542627e+17,1.8725196,edge_coverage
001599,21.278781,0.19110441,1.9096541e+16,44.848712,2.8819853e+17,3.9732676,edge_coverage
